"","Name","pos","Team","Gm","season","Age","Salary","AAV","HIT","HIT-","A1","A2","SH","MS","BK","AB","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%"
"colbojo9020132014","Joe.Colborne","C","CGY",80,"20132014",23,"0.600","0.600",122,90,8,7,58,29,22,33,35,27,10,7,-0.19,962.53,2931.06,24.72
"cookema7820132014","Matt.Cooke","LR","MIN",82,"20132014",35,"1.500","2.500",166,101,9,5,88,30,42,42,24,27,13,15,0.12,1042.54,2903.53,26.42
"leinovi8320132014","Ville.Leino","C","BUF",58,"20132014",29,"4.000","4.500",23,63,4,3,29,14,21,24,11,21,3,16,1.12,694.42,2058.21,25.23
"orpikbr8020132014","Brooks.Orpik","D","PIT",72,"20132014",32,"3.750","3.750",196,113,2,8,43,25,51,102,27,8,8,5,-0.15,1230.94,2206.81,35.81
"frasema8620132014","Mark.Fraser","D","TOR/EDM",42,"20132014",26,"1.275","1.275",108,58,1,0,10,12,14,75,25,7,10,2,-0.87,551.37,1421.33,27.95
"mcleoco8420132014","Cody.McLeod","LR","COL",71,"20132014",29,"1.150","1.150",147,68,4,3,68,12,20,23,0,8,6,4,-0.19,619.89,2815.26,18.05
"eberljo9020132014","Jordan.Eberle","R","EDM",80,"20132014",23,"6.000","6.000",49,110,13,8,121,50,62,33,54,43,6,15,0.46,1168.92,2579.49,31.18
"girgeze9420132014","Zemgus.Girgensons","CL","BUF",70,"20132014",19,"0.925","0.894",154,111,8,4,91,40,28,32,14,22,5,16,0.75,879.02,2444.36,26.45
"clichma8720132014","Marc-Andre.Cliche","CR","COL",76,"20132014",26,"0.550","0.537",25,29,2,2,54,16,16,28,2,25,5,1,-0.4,607.08,3070.83,16.51
"heatlda8120132014","Dany.Heatley","LR","MIN",76,"20132014",32,"5.000","7.500",32,59,7,3,66,28,35,29,11,16,7,8,0.07,910.99,2738.12,24.96
"ristora9420132014","Rasmus.Ristolainen","D","BUF",34,"20132014",18,"0.925","0.925",60,41,2,0,33,11,15,28,17,9,3,2,-0.11,538.47,1092.05,33.02
"whitery8820132014","Ryan.White","CR","MTL",52,"20132014",25,"0.700","0.700",83,59,2,1,46,7,16,25,6,9,5,6,0.15,408.3,2007.42,16.9
"gazdilu8920132014","Luke.Gazdic","L","EDM",67,"20132014",24,"0.635","0.635",103,41,1,1,27,9,12,22,11,6,3,5,0.31,387.72,2752.72,12.35
"scudero7820132014","Rob.Scuderi","D","PIT",53,"20132014",34,"4.000","3.375",15,45,4,0,24,5,16,72,16,5,1,4,0.22,834.2,1679.47,33.19
"perroda8820132014","David.Perron","RL","EDM",78,"20132014",25,"3.500","3.812",107,104,13,7,148,47,67,18,33,46,25,15,-0.52,1157.49,2473.32,31.88
"gardija9020132014","Jake.Gardiner","D","TOR",80,"20132014",23,"0.875","0.875",99,130,3,6,86,36,65,79,59,28,5,12,0.31,1365.78,2449.26,35.8
"bouilfr7520132014","Francis.Bouillon","D","MTL",52,"20132014",37,"1.500","1.500",78,59,1,2,23,13,22,60,25,6,10,2,-0.6,794.73,1604.3,33.13
"plekato8220132014","Tomas.Plekanec","C","MTL",81,"20132014",30,"5.000","5.000",37,64,7,6,129,72,59,29,30,27,8,9,0.05,1107.67,2672.35,29.3
"myersty9020132014","Tyler.Myers","D","BUF",62,"20132014",23,"6.000","5.500",80,79,3,3,57,29,37,59,29,15,14,8,-0.36,998.98,1926.08,34.15
"guenina8220132014","Nathan.Guenin","D","COL",68,"20132014",30,"0.600","0.600",102,60,3,4,46,15,31,97,20,11,6,3,-0.19,952.09,2299.12,29.28
"gorgejo8420132014","Josh.Gorges","D","MTL",66,"20132014",29,"3.900","3.900",86,125,7,4,28,34,33,124,22,4,5,5,0,1086.43,2017.35,35
"giontbr7920132014","Brian.Gionta","R","MTL",81,"20132014",34,"5.000","5.000",41,104,11,3,138,66,63,37,16,30,6,14,0.43,1113.49,2656.29,29.54
"boumala9020132014","Lance.Bouma","C","CGY",78,"20132014",23,"0.578","0.578",178,87,6,4,72,33,27,48,12,19,10,14,0.29,819.73,2969.22,21.63
"ehrhoch8220132014","Christian.Ehrhoff","D","BUF",79,"20132014",31,"4.000","4.000",38,76,7,6,102,51,70,92,45,22,12,12,0,1290.78,2433.65,34.66
"murrado8020132014","Douglas.Murray","D","MTL",53,"20132014",33,"1.500","1.500",134,93,0,2,26,15,29,89,14,2,5,4,-0.1,611.18,1877.94,24.55
"malhoma8020132014","Manny.Malhotra","CL","CAR",69,"20132014",33,"0.600","0.600",76,46,2,1,41,14,18,40,18,17,5,5,0,664.38,2682.23,19.85
"hendrma8120132014","Matt.Hendricks","LR","NSH/EDM",77,"20132014",32,"1.850","1.850",169,86,1,1,78,29,27,31,7,15,15,5,-0.79,756.53,2922.42,20.56
"gagnesa8920132014","Sam.Gagner","C","EDM",67,"20132014",24,"4.400","4.800",28,61,9,8,100,39,39,32,32,24,10,4,-0.38,954.77,2192.35,30.34
"emelial8620132014","Alexei.Emelin","D","MTL",59,"20132014",27,"2.000","2.000",162,93,2,9,49,27,39,102,39,5,16,15,-0.06,953.12,1804.08,34.57
"brodzky8420132014","Kyle.Brodziak","C","MIN",81,"20132014",29,"3.000","2.833",69,51,5,7,95,48,52,29,17,33,13,7,-0.34,1055.03,2844.66,27.05
"talboma8420132014","Max.Talbot","C","PHI/COL",81,"20132014",29,"2.000","1.800",105,134,8,8,106,25,44,29,19,25,11,9,-0.11,1059.71,2834.68,27.21
"monahse9420132014","Sean.Monahan","C","CGY",75,"20132014",18,"0.925","0.925",40,30,5,1,95,30,55,23,24,24,3,5,0.12,974.17,2683.39,26.63
"kadrina9020132014","Nazem.Kadri","C","TOR",78,"20132014",22,"2.700","2.900",129,160,13,6,108,54,63,28,47,35,15,30,0.83,1083.72,2628.33,29.19
"adamscr7720132014","Craig.Adams","C","PIT",82,"20132014",36,"0.550","0.700",173,77,3,1,65,21,25,31,11,9,8,3,-0.39,765.25,3147.62,19.56
"mcgrabr8120132014","Brian.McGrattan","R","CGY",76,"20132014",32,"0.750","0.750",82,33,3,1,74,24,23,22,10,13,3,7,0.47,511.36,3186.97,13.83
"gordobo8320132014","Boyd.Gordon","C","EDM",74,"20132014",29,"3.000","3.000",25,97,5,3,60,28,27,67,15,17,8,2,-0.44,820.62,2646.28,23.67
"suttebr8920132014","Brandon.Sutter","C","PIT",81,"20132014",24,"2.700","2.067",62,90,6,3,106,34,35,28,6,16,6,16,0.63,957.93,2910.24,24.76
"rangepa8420132014","Paul.Ranger","D","TOR",53,"20132014",29,"1.000","1.000",100,60,6,1,48,27,28,61,43,33,16,3,-1.01,770.83,1747.9,30.6
"ottxxst8220132014","Steve.Ott","C","BUF/STL",82,"20132014",31,"3.200","2.950",219,68,11,1,93,25,30,19,20,11,10,11,0.05,1126.92,2740.44,29.14
"nugenry9320132014","Ryan.Nugent-Hopkins","C","EDM",80,"20132014",20,"0.925","0.925",62,67,11,9,104,39,43,28,39,44,7,11,0.2,1187.97,2560.92,31.69
"glassta8320132014","Tanner.Glass","L","PIT",67,"20132014",29,"1.100","1.100",237,89,5,4,48,13,22,43,3,7,9,12,0.26,683.65,2506.42,21.43
"foligma9120132014","Marcus.Foligno","LC","BUF",74,"20132014",22,"0.900","0.827",190,61,6,5,65,21,18,34,18,30,12,10,-0.13,909.98,2601.28,25.92
"fransco8720132014","Cody.Franson","D","TOR",79,"20132014",26,"2.000","2.000",234,83,5,5,59,44,61,89,50,36,11,7,-0.2,1198.83,2570.21,31.81
"clarkda8420132014","David.Clarkson","R","TOR",60,"20132014",29,"4.500","5.250",149,152,5,0,90,28,36,35,20,23,12,6,-0.44,825.09,2067.22,28.53
"riellmo9420132014","Morgan.Rielly","D","TOR",73,"20132014",19,"0.925","0.894",90,87,3,11,74,37,54,89,61,30,3,4,0.06,1082.27,2417.82,30.92
"hallxta9120132014","Taylor.Hall","L","EDM",75,"20132014",21,"6.000","6.000",46,141,18,19,150,52,67,35,76,64,14,22,0.42,1142.03,2352.7,32.68
"gleasti8320132014","Tim.Gleason","D","CAR/TOR",56,"20132014",30,"4.500","4.000",140,43,1,3,39,8,29,66,25,6,10,2,-0.59,810.22,1884.94,30.06
"raymoma8520132014","Mason.Raymond","RL","TOR",82,"20132014",27,"1.000","1.000",34,87,12,6,129,49,54,19,29,20,6,9,0.16,1104.84,2805.5,28.25
"staffdr8520132014","Drew.Stafford","RC","BUF",70,"20132014",27,"4.000","4.000",67,64,9,4,127,41,45,18,23,22,7,13,0.37,977.48,2342.82,29.44
"flynnbr8820132014","Brian.Flynn","C","BUF",79,"20132014",25,"0.625","0.637",49,57,4,2,85,19,27,34,13,17,6,8,0.13,911.86,2828.88,24.38
"tallihe7920132014","Henrik.Tallinder","D","BUF",64,"20132014",34,"3.500","3.375",37,92,2,4,35,14,39,60,27,25,15,2,-0.76,1021.72,2013.77,33.66
"bozakty8620132014","Tyler.Bozak","C","TOR",58,"20132014",27,"3.500","4.200",54,58,17,9,48,17,21,33,20,40,4,8,0.26,924.19,1840.86,33.42
"schulni8220132014","Nick.Schultz","D","EDM/CBJ",69,"20132014",31,"3.600","3.500",67,113,2,1,34,16,20,103,34,1,13,6,-0.45,936.01,2257.78,29.31
"ennisty8920132014","Tyler.Ennis","C","BUF",80,"20132014",23,"3.062","2.812",81,82,7,5,137,44,61,49,18,34,11,11,0,1159.93,2629.12,30.61
"hejdaja7820132014","Jan.Hejda","D","COL",78,"20132014",35,"3.250","3.250",139,104,2,7,59,29,43,98,29,16,12,3,-0.38,1425.25,2336.75,37.89
"hodgsco9020132014","Cody.Hodgson","C","BUF",72,"20132014",23,"3.000","4.250",46,31,9,4,112,33,57,20,24,20,7,11,0.24,994.67,2421.26,29.12
"kulemni8620132014","Nikolay.Kulemin","LR","TOR",70,"20132014",27,"3.000","2.800",141,65,5,4,68,31,33,41,12,22,9,10,0.07,922.15,2429.9,27.51
"macdoan8620132014","Andrew.MacDonald","D","NYI/PHI",82,"20132014",27,"0.575","0.550",55,112,2,9,48,42,63,191,46,16,20,11,-0.37,1471.94,2418.59,37.83
"russekr8720132014","Kris.Russell","D","CGY",68,"20132014",26,"1.500","1.500",39,72,6,6,78,34,44,177,31,20,2,5,0.15,1236.51,2098.13,37.08
"vanrija8920132014","James.van.Riemsdyk","L","TOR",80,"20132014",24,"3.750","4.250",107,106,13,10,180,52,45,26,33,26,16,15,-0.05,1240.97,2578.74,32.49
"lupuljo8320132014","Joffrey.Lupul","LR","TOR",69,"20132014",29,"5.250","5.250",106,119,8,6,119,49,47,32,42,21,8,13,0.29,1023.04,2274.74,31.02
"ferenan7920132014","Andrew.Ference","D","EDM",71,"20132014",34,"2.250","3.250",116,126,3,8,65,20,42,83,44,9,13,6,-0.35,1211.56,2102.98,36.55
"smidxla8620132014","Ladislav.Smid","D","EDM/CGY",73,"20132014",27,"3.000","3.500",176,80,2,2,36,14,25,133,32,8,17,0,-0.91,1116.25,2404.94,31.7
"kesseph8720132014","Phil.Kessel","R","TOR",82,"20132014",25,"5.400","5.400",20,54,19,9,188,74,98,28,65,34,5,8,0.14,1330.08,2580.27,34.01
"mccleja8320132014","Jay.McClement","C","TOR",81,"20132014",30,"1.500","1.500",122,129,4,1,54,24,39,36,17,26,12,3,-0.61,887.73,2973.38,22.99
"schulju9020132014","Justin.Schultz","D","EDM",74,"20132014",23,"0.925","0.925",25,101,6,4,54,41,34,83,52,14,6,6,0,1277.14,2181.42,36.93
"webermi8720132014","Mike.Weber","D","BUF",68,"20132014",25,"1.500","1.667",183,64,1,5,47,37,54,125,30,11,16,4,-0.68,1056.78,2150.9,32.95
"butlech8620132014","Chris.Butler","D","CGY",82,"20132014",26,"1.700","1.700",58,108,8,5,66,34,63,177,52,10,7,4,-0.13,1378.72,2609.18,34.57
"mcbaija8820132014","Jamie.McBain","D","BUF",69,"20132014",25,"1.900","1.800",31,59,2,5,57,24,52,101,26,9,6,4,-0.11,1083.69,2178.59,33.22
"gunnaca8620132014","Carl.Gunnarsson","D","TOR",80,"20132014",26,"2.850","3.150",140,178,5,7,37,16,31,130,49,23,15,3,-0.59,1221.13,2594.62,32
"phanedi8520132014","Dion.Phaneuf","D","TOR",80,"20132014",28,"5.500","6.500",204,88,5,4,95,45,65,118,40,20,21,10,-0.51,1295.97,2515.38,34
