"","Name","pos","Team","Gm","season","Age","Salary","AAV","HIT","HIT-","A1","A2","SH","MS","BK","AB","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%"
"webersh8520142015","Shea.Weber","D","NSH",77,20142015,29,"14.000","7.857",3,3,5,4,63,38,35,4,4,1,2,1,-0.25,237.07,184.2,56.28
"weberya8820142015","Yannick.Weber","D","VAN",61,20142015,25,"0.850","0.850",0,2,2,1,14,7,21,2,2,0,0,0,0,87.65,212.84,29.17
"weiseda8820142015","Dale.Weise","R","MTL",78,20142015,26,"1.025","1.025",0,0,0,0,1,0,0,0,0,0,1,0,-7.42,8.09,377.82,2.1
"weissst8320142015","Stephen.Weiss","LC","DET",52,20142015,31,"4.500","4.900",3,2,2,4,9,2,7,0,6,0,2,0,-1.1,109.36,174.27,38.56
"wennbal9420142015","Alexander.Wennberg","C","CBJ",67,20142015,19,"0.925","0.925",2,4,2,1,5,4,5,0,2,0,1,0,-0.63,95.9,242.84,28.31
"wheelbl8620142015","Blake.Wheeler","R","WPG",76,20142015,28,"5.800","5.600",3,15,5,5,37,21,10,1,10,1,0,0,0,246.85,179.72,57.87
"whitery8820142015","Ryan.White","CR","PHI",34,20142015,26,"0.575","0.575",4,0,0,0,2,4,0,0,0,0,0,0,0,23.25,127.57,15.42
"whitnjo8820142015","Joe.Whitney","L","N.J",4,20142015,26,"0.550","0.568",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,18.17,0
"widemde8320142015","Dennis.Wideman","D","CGY",79,20142015,31,"5.000","5.250",6,6,7,8,63,23,52,3,10,2,1,1,0,242.12,178.73,57.53
"wiercpa9020142015","Patrick.Wiercioch","D","OTT",56,20142015,24,"2.200","2.000",5,7,2,2,20,7,25,5,5,0,3,1,-0.91,131.22,185.57,41.42
"williju8120142015","Justin.Williams","R","L.A",79,20142015,32,"3.050","3.650",0,10,4,5,25,13,5,1,7,2,0,3,1.43,125.68,265.31,32.14
"wilsoco8920142015","Colin.Wilson","C","NSH",76,20142015,24,"2.500","2.000",3,12,3,1,25,11,5,0,4,3,0,1,0.32,186.38,238.58,43.86
"wilsoga9120142015","Garrett.Wilson","L","FLA",2,20142015,23,"0.715","0.715",0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,5.65,0.73
"wilsory8720142015","Ryan.Wilson","D","COL",3,20142015,27,"2.375","2.250",0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,16.33,1.01
"wilsosc9220142015","Scott.Wilson","LC","PIT",1,20142015,22,"0.642","0.655",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3.52,0
"wilsoto9420142015","Tom.Wilson","R","WSH",65,20142015,20,"0.925","0.894",0,0,0,0,0,0,0,0,0,0,3,1,-42.35,2.83,290.88,0.96
"wingeto8820142015","Tommy.Wingels","RL","S.J",75,20142015,26,"2.350","2.475",6,6,4,1,19,7,1,0,3,1,2,2,0,104.91,282.38,27.09
"winnida8520142015","Daniel.Winnik","C","PIT/TOR",77,20142015,29,"1.300","1.300",0,0,0,0,0,0,0,0,0,0,0,1,10.86,5.53,427.8,1.28
"wisnija8420142015","James.Wisniewski","D","ANA/CBJ",67,20142015,30,"5.000","5.500",3,4,4,4,40,15,35,2,3,0,1,0,-0.3,199.55,153.2,56.57
"witkolu9020142015","Luke.Witkowski","D","T.B",16,20142015,24,"0.627","0.627",0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,82.47,0.22
"wolfxda8920142015","David.Wolf","LC","CGY",3,20142015,25,"0.868","0.868",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,12.93,0
"woodsbr9220142015","Brendan.Woods","CL","CAR",2,20142015,22,"0.725","0.725",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,8.52,0
"wothety9320142015","Tyler.Wotherspoon","D","CGY",1,20142015,21,"0.925","0.925",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1.14,0
"yakimbo9420142015","Bogdan.Yakimov","C","EDM",1,20142015,19,"0.792","0.843",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,6.14,0
"yakupna9320142015","Nail.Yakupov","LR","EDM",76,20142015,20,"0.925","0.925",4,6,1,4,32,14,17,0,5,1,2,2,0,141.72,229.11,38.22
"yandlke8620142015","Keith.Yandle","D","NYR/ARI",80,20142015,28,"5.500","5.250",0,3,9,18,67,26,49,8,17,5,3,0,-0.53,338.48,54.44,86.14
"zadorni9520142015","Nikita.Zadorov","D","BUF",57,20142015,19,"0.925","0.894",6,3,1,2,6,8,7,1,5,0,3,0,-2.28,78.92,188.1,29.56
"zajactr8520142015","Travis.Zajac","C","N.J",71,20142015,29,"5.000","5.750",4,3,1,2,21,9,10,0,8,1,0,1,0.41,145.08,168.3,46.3
"zettehe8020142015","Henrik.Zetterberg","CL","DET",77,20142015,33,"7.500","6.083",0,10,15,9,43,30,32,0,10,3,4,0,-0.99,241.85,189.98,56.01
"zibanmi9320142015","Mika.Zibanejad","C","OTT",80,20142015,21,"0.833","0.894",6,10,4,6,32,19,18,0,6,1,2,3,0.28,210.89,244.72,46.29
"zidlima7720142015","Marek.Zidlicky","D","DET/N.J",82,20142015,37,"3.000","3.000",2,4,6,7,32,22,26,1,5,1,2,0,-0.55,217.98,189.09,53.55
"zolniha8720142015","Harry.Zolnierczyk","L","NYI",2,20142015,27,"0.650","0.650",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5.01,0
"zubruda7820142015","Dainius.Zubrus","L","N.J",71,20142015,36,"3.100","3.100",1,0,1,0,0,0,0,0,1,0,2,0,-6.1,19.66,288.99,6.37
"zuccama8720142015","Mats.Zuccarello","RL","NYR",75,20142015,27,"3.500","3.500",2,2,3,2,19,13,16,3,2,5,2,2,0,145.4,215.91,40.24
"zuckeja9220142015","Jason.Zucker","LR","MIN",51,20142015,22,"0.851","0.900",1,3,0,0,3,1,0,0,3,0,1,0,-1.39,43.3,243.54,15.1
